DataUsed_UL,DataUsed_DL,Speed_UL,Speed_DL,LegacyDevicesExist,StationaryVsMobile,WifiScores_top3Devices,PhyRate,SignalStrength,NumClientsConnected,NumAccessPoints,MeanClientsPerAP,ChannelSwitches,WifiAssociations,SON_status,SON_SteerSuccessStatus,NumDevicePowerCycles,KeyProcessCrashes,Latency,HomeWifiScore,HighSteeringCount,HomesWithWifiCongestion,PercentageOfDataOn5G,ClientBandwidthUsed,AirtimeCongestion,ChannelOfOperation,SON_PerClientSteer,ActivePhyRate,SuddenDropOfConnection,RebootPerformedViaCustomer,StationName,NumNeighborsOnSameChannel,NumOverallNeighbors,NumNeighborsOnAdjChannel,NumIPChanges,ExtendedBackhaulRange,EthernetAndNot1Gig
163.56584004641422,383.74823755855186,68.4939276584492,117.20863489189773,Yes,Stationary,24.982236773437183,572.8267962955543,-62.9655088372402,11,4,2.8,5,1,on,1,1,0,18.269009175237688,46.93075033026048,1,2,27.574239698831473,45.110874975079014,36.58804881248026,4,4,153.4090085828807,No,No,0,4,11,10,2,Yes,Yes
198.2111114772461,133.30877732333937,65.80255553261105,117.76354452574947,Yes,Mobile,20.591714917362534,449.27994347759125,-66.21860155999681,7,3,2.3,1,1,on,1,0,0,39.894347269559184,54.925572994327275,4,1,10.244921087082997,58.051691066397176,22.337100298728366,82,8,225.8087520616275,No,No,8,4,16,5,2,Yes,No
235.51491138052492,202.26231341249078,78.34904030063508,39.483680291758276,No,Stationary,24.53555337260864,610.9967345694154,-41.88437481235299,10,4,2.5,3,1,on,1,0,0,49.46287175366004,93.60442562238282,2,4,23.359604690697708,24.625150830681797,38.30089630177123,136,3,241.98319618567785,No,Yes,0,3,7,5,0,No,No
105.35891595511544,437.1397337770406,21.26651062677088,157.2476678458488,No,Stationary,22.596860320266916,510.2243551680303,-50.46649512554127,6,4,1.5,2,0,on,1,1,0,28.432903619589805,56.13198002003792,3,3,68.71063562472847,68.7366448447961,20.638913661749008,147,0,432.31702837994385,No,Yes,7,4,14,5,0,No,Yes
66.95714460827443,317.2280898312615,32.95981931475673,178.9567480522807,Yes,Mobile,27.430736110466253,622.9593019216205,-41.00181743741206,5,3,1.7,1,1,on,0,1,0,29.972783251387572,78.7751696214847,2,2,65.38675205473442,37.38777020644835,73.97110764737884,97,1,437.33610089481346,Yes,No,4,7,13,2,1,No,No
96.69770302530124,180.30547308121044,56.44846803598561,129.3098069830238,Yes,Stationary,18.030783725660633,374.63800024270563,-58.66648135030957,4,3,1.3,2,1,on,1,2,0,19.30585122059746,57.2209989346448,4,4,48.14210292252405,75.34614611169796,23.60546100118713,74,2,50.59533989734738,No,No,8,4,11,2,1,No,No
209.21943487621908,186.18259535677032,44.862785395894235,69.87285401809012,Yes,Stationary,21.297347047266893,521.016410809435,-55.54887492697108,5,3,1.7,2,0,on,1,1,0,48.7349653458896,100.0,1,1,75.92874184760402,79.54402616208314,31.823511576921806,155,2,189.0346020193701,Yes,No,7,6,10,6,0,No,No
250.90186053124748,303.85383872572396,82.3337896558728,107.66026671788138,Yes,Stationary,23.406510901347154,524.6930523316433,-66.37443218777766,7,5,1.4,1,1,on,1,1,0,3.038415985014935,87.01987803230386,4,0,72.06093683961225,20.89071954311967,15.894968276958046,10,3,76.42286792058535,No,No,1,6,10,3,2,Yes,Yes
104.67345386943816,289.7869345195313,36.49476559347752,149.4984246100604,Yes,Stationary,21.85430536650116,483.44901150938466,-62.364602896179086,7,1,7.0,2,0,on,1,1,0,28.536945567570154,56.62429817754496,2,5,12.16853576687635,34.42858538251727,58.3209156275588,85,3,259.39572056170374,No,No,3,6,4,2,0,No,No
190.24059828623973,423.2725519326945,49.06750316399807,78.99839613205404,Yes,Stationary,18.190991974039527,422.4739223399083,-65.88027472951657,7,5,1.4,0,1,on,1,1,1,16.643082696490403,74.3958159845113,2,7,55.70633408353088,73.12683486118164,24.655885128094646,123,4,123.44053445987937,No,No,0,11,12,2,1,No,No
147.41442415838597,159.81016054752223,18.41336861689671,123.025009686585,No,Stationary,21.25584330730449,499.80631735664633,-72.1547629374936,9,1,9.0,1,1,on,1,0,0,32.38960620997351,70.50461174886055,3,2,16.4754437006504,53.39511294381258,63.775398902521395,79,2,158.03939383706145,Yes,No,0,8,7,3,2,Yes,Yes
56.71981251851289,257.75527458349643,83.92615267026544,177.63318222861358,No,Stationary,22.663906777578017,449.8516070158033,-75.5126709440184,7,3,2.3,1,1,on,1,0,0,30.94706622135895,71.73422874349345,4,2,79.11862849217287,23.459995558602156,33.6855407405497,39,4,127.10521641996787,No,No,4,4,13,4,0,No,No
72.74923127083878,256.63026941036105,5.6890220108006515,156.5625112158392,Yes,Stationary,15.54464282254047,321.402097019101,-55.33587848552719,7,2,3.5,2,1,on,1,1,0,36.66408408286074,65.64666958004257,1,0,46.77651657256453,69.80130005547711,60.825652637577846,127,3,404.33297765313694,Yes,No,4,2,9,6,1,Yes,Yes
57.88518861643806,110.66257592413073,31.17605693952017,176.01023829535836,No,Stationary,23.451743416932754,513.0881989905524,-78.75869784103979,7,2,3.5,5,1,off,1,2,0,27.60880378790829,63.159731016670094,4,0,74.71841125456429,40.32730234086495,54.39624375021772,71,0,231.54893220041427,Yes,No,3,3,15,3,2,No,No
171.10899981211008,106.22483650997819,15.077358000385752,137.45585731951923,No,Stationary,22.89344747722144,538.1641170629542,-61.63723481628113,11,5,2.2,1,1,on,1,0,1,18.64553520092597,75.4688459741746,5,4,71.5388666733508,67.87609696086669,72.37208057201082,121,3,217.5325162799364,Yes,Yes,0,5,10,3,1,Yes,No
233.2840231216086,228.16750669585662,96.62564585519048,72.29711813222687,Yes,Mobile,16.099853681409268,332.2246274280112,-62.701785186499606,13,4,3.2,1,1,on,1,1,0,18.74038120492727,79.95774195163956,3,3,81.56045750097246,69.35391729433965,58.45409358741641,55,1,113.80709387867752,Yes,No,1,8,13,6,1,No,No
65.23455989869451,387.0339964991944,97.91932325235719,153.60975243055583,Yes,Mobile,19.126899301005636,356.5540186708764,-57.00470022648669,5,3,1.7,2,1,off,1,1,1,41.15001165549371,57.0624165637924,5,2,77.93632557188013,31.27862261643876,57.26352279585196,94,1,382.1756748799256,No,Yes,6,7,9,5,1,Yes,No
119.13161889662022,422.6051039327703,7.688849236140809,92.03592832253561,No,Stationary,18.276620579748805,446.1705558371525,-62.542886195691864,5,3,1.7,4,1,on,1,0,0,37.92811630520348,50.774094837268635,2,4,56.98158630082622,90.08026900158326,45.94415378049642,105,3,470.3940506160297,No,No,1,6,5,2,1,No,No
58.43975089208412,233.40824426883438,31.140698836520137,38.53493429037526,Yes,Stationary,23.013524716158702,603.730033589542,-52.51721846958409,6,4,1.5,5,1,on,0,1,0,11.129158247618285,80.8773394291211,2,5,18.57828466455714,29.58336879414481,24.299810261169213,82,0,414.2925724090225,No,No,9,3,10,1,0,Yes,No
98.1354218631351,273.8446956317885,68.4322681502291,45.46311974471835,Yes,Stationary,21.594196434393677,530.1081136933301,-64.91309412385637,8,2,4.0,3,1,on,1,0,0,2.200913487140715,76.93559186766987,3,3,70.66388324462844,41.87957869258321,27.267417362086302,37,5,390.986592292861,Yes,No,0,7,7,4,2,Yes,No
204.6943551626007,152.16366806333457,76.63948485494467,103.80513990531963,Yes,Stationary,19.461959731679904,419.4180540510873,-71.08286989664857,7,5,1.4,0,1,off,1,1,0,39.38248300141077,51.77115748012962,3,6,31.947764851830883,54.77788920097416,45.522375222947765,144,1,280.79384339355227,No,No,2,5,8,2,0,No,Yes
159.3163943243066,420.3305765750663,94.4974457990296,102.47776170214716,Yes,Stationary,29.65370129182493,697.5296148364544,-56.40482670428491,10,2,5.0,0,1,on,1,1,0,45.66322453100749,76.07432036783077,5,2,11.614273113221829,23.93607479359721,15.25493267505259,68,4,17.569800940056766,No,Yes,3,6,10,1,0,No,No
111.95328078215314,263.131881763625,36.5050733534343,49.2645519323913,Yes,Mobile,20.545600712947746,521.312841739472,-58.78789141757152,8,2,4.0,1,1,on,1,0,0,1.4494860338570232,71.04800218024799,4,5,82.91648441639404,77.01567919166487,75.13237826061479,106,3,81.95068855526,Yes,No,2,4,10,2,0,No,No
118.70474233255256,369.39387148333486,25.167664033758122,154.42698892389657,No,Mobile,24.966768271233377,576.9668080859343,-80.0,14,2,7.0,1,1,on,1,2,0,49.21533186752105,91.6984753816298,0,7,76.2140481084417,68.782270331249,43.25515718451263,113,1,46.658720464637334,No,No,7,6,7,5,1,No,No
81.65382956380836,403.61011003395754,83.2636399713253,176.6096684326762,Yes,Mobile,23.47039948906052,474.10471929215544,-61.1032890473319,12,5,2.4,1,1,off,1,1,0,36.195824407856044,58.50132684365893,1,3,74.40016181259524,27.091667233319512,55.14146033891474,161,4,326.8335799691758,No,Yes,5,2,13,5,3,No,No
209.4206459930398,323.5769250536649,38.50594855948103,93.16456427083068,No,Stationary,23.923744043770835,583.1791313746193,-62.556718043979956,9,5,1.8,2,1,on,0,0,0,46.914852363926464,69.04993575462264,4,3,16.48019949780549,82.18733909888412,18.659331522291716,114,0,189.05666623132896,No,No,1,5,11,1,1,Yes,No
244.40170998608497,275.07043539011386,81.56540662155943,187.33702387086885,Yes,Stationary,27.370573148189862,578.504995319292,-58.81517896062872,7,4,1.8,5,1,on,1,0,0,2.8042081566463084,59.69668859818785,1,1,33.23525533673497,74.20117972492989,10.24506519512152,66,6,219.68866554608567,No,No,0,8,12,4,0,Yes,No
195.19256176694785,300.17135341671565,46.692458137515295,104.08255957583212,No,Stationary,24.64068516367522,589.2867305573361,-65.60322698671983,5,1,5.0,1,1,on,1,1,0,20.815424515605702,60.90763861432734,2,0,60.88614485141357,62.721645663377245,47.18162389339866,10,4,181.7983664967762,No,No,3,10,8,7,1,Yes,No
150.7451037656966,105.70661917173551,35.95165753513598,177.92050139150712,Yes,Stationary,23.87170822301242,520.0446468524909,-53.413239295531085,7,4,1.8,1,1,on,1,1,0,45.63276352025579,62.49448446668229,1,5,19.41904338428011,67.26870936530902,16.940513586819428,151,3,448.5512078564965,No,No,6,5,11,4,1,Yes,No
94.06180641594509,460.82522866704795,15.086890149999167,171.3972062606967,Yes,Stationary,22.707520474012103,507.40121821493915,-69.95602703722061,9,4,2.2,1,1,on,1,3,1,37.35859957433791,64.80461693265293,4,0,47.7714006236001,45.13272958323174,67.94848344996514,38,0,76.85343306371617,Yes,No,5,5,13,6,1,Yes,No
231.80904902380433,481.91013087878406,26.163149068541927,94.01519500490397,Yes,Stationary,16.556104645540735,381.7881032280126,-63.03410565349546,8,4,2.0,0,1,on,1,1,0,11.632833413925463,56.375325574187144,5,3,54.8733808232356,96.49573652960575,19.807463011789736,44,1,475.09154316380403,No,No,8,5,6,6,2,Yes,No
74.91983428369743,390.92489097898743,70.32347113762509,71.45350053718235,No,Stationary,18.050496367143797,408.1858748068802,-73.21772892061948,9,4,2.2,2,1,on,1,2,1,47.09865901144722,98.31760477422159,5,5,10.800632624128568,62.32587588620579,18.288048329110417,46,5,419.88044322065747,Yes,No,3,4,7,4,0,Yes,No
109.45829046496506,217.99793560053223,83.47984639887692,26.506281490195136,Yes,Stationary,18.37590473235509,441.30457848095324,-72.0091058735569,6,1,6.0,4,1,on,1,0,0,13.003269723065005,44.61597033340511,5,1,73.61915838329668,55.36883162247884,14.111941444887702,56,5,289.3977421969308,Yes,No,9,3,12,4,2,No,No
225.6248215119776,271.1049917105397,29.75360892079876,162.4260065945439,Yes,Stationary,19.582160039176802,414.04304886229863,-65.66201190002991,12,5,2.4,1,1,on,1,3,1,9.779941539933857,83.27227833349312,3,2,11.460613260746149,36.76722873927645,56.541508125204,82,10,413.0013057431558,Yes,No,4,4,10,4,2,No,No
59.74333984490655,276.20131806963747,97.74585716412358,183.45387993205014,Yes,Stationary,28.34691042313996,597.1119254751156,-69.725087854879,9,3,3.0,5,1,off,1,2,0,36.87458527681936,77.61635995164174,1,3,54.713725108765104,47.14010166451138,56.446419495750234,47,3,336.26839541730766,No,No,6,6,12,3,0,No,Yes
183.52685918982826,109.62629039087459,71.868107990143,65.26551440456817,No,Stationary,18.300446251074504,418.7930587219491,-56.728753074872486,8,1,8.0,0,1,on,1,0,0,15.538932646693704,81.91415541465138,5,2,75.22260142372046,38.048777305305265,16.48944495050867,63,1,55.71077178179484,No,No,8,6,14,4,3,Yes,No
83.96099183715344,281.5678932924278,49.26622077772083,75.9003978569906,Yes,Mobile,23.448820676146095,574.5196454625448,-52.59075636954912,7,3,2.3,2,1,on,1,0,0,1.529871690628538,78.78704176239603,1,3,14.095089588859055,80.5535945867649,68.24396706967667,61,2,105.52939713957888,No,No,7,5,14,2,0,Yes,No
204.97700942944417,206.34274980807112,50.057952417481566,149.58937991690027,Yes,Mobile,23.9420164148495,532.717359756086,-39.78225851129196,8,1,8.0,0,1,on,1,2,0,11.757525212189828,86.10853929832507,4,4,50.23132993178229,84.48022277235167,58.06098374373114,89,2,365.6867011052603,No,No,5,3,7,7,2,No,No
282.58806211527235,291.99970171474877,70.80803019092814,190.86061371509808,No,Mobile,22.670261827215292,449.9507721496165,-45.80062210380943,6,3,2.0,1,1,on,1,1,0,14.394979747804532,67.94774609879596,4,1,42.575259846882325,97.86481371392541,19.626272483230206,6,4,67.18156232764156,No,No,4,4,13,3,0,Yes,No
155.63162943915447,106.97515269181399,65.72620561449557,59.09171798824824,Yes,Mobile,17.009595053394595,391.2348914398626,-50.79954161753336,9,1,9.0,2,0,on,1,1,0,45.04108759625038,100.0,2,1,12.488713505503801,32.772576981672294,38.01895049444212,4,1,339.23147630275946,No,No,4,4,17,3,1,No,No
66.63837498726453,270.6308674755081,47.69294078954643,17.540581165154084,No,Stationary,22.87242681376755,603.039705646842,-78.52382544631135,5,4,1.2,2,1,off,0,3,0,29.80021050960208,77.2447084413418,3,1,41.03457697076691,79.39055055825271,64.12445010957694,152,2,429.4872327402145,No,No,7,6,12,4,0,No,No
57.63532486029528,487.10247551129953,71.07701417974984,10.012023942156679,No,Stationary,24.097367124868267,626.0642594945989,-61.52290043456198,9,5,1.8,2,1,on,1,1,1,17.96026104854737,97.68619965726495,4,4,50.59346175096402,23.317060121276548,76.29580411235746,92,2,118.01854601049223,No,No,3,5,6,7,2,No,Yes
284.8537943970307,357.6404768019144,60.195424017321244,180.31913610162132,Yes,Mobile,22.854454605374336,471.06663997197285,-63.30934084113182,6,5,1.2,0,1,on,1,2,0,48.261807902671926,89.64203639894612,3,7,61.59270513258312,96.74810474408379,76.19413351238738,65,4,394.4416633770712,No,No,1,8,13,5,1,Yes,No
167.11883652183326,120.41985135333522,12.770438188203867,73.47246813983054,No,Stationary,23.690052969918153,610.5886119537685,-52.73122510691732,7,2,3.5,1,1,off,1,0,0,42.383045027116935,79.1877652656473,2,1,17.803140541690077,73.22199832416754,11.013405860610954,160,5,124.9208166410776,No,No,7,4,5,4,0,No,Yes
276.5944307238106,332.62046375818727,53.84560784073568,105.61638881785643,No,Stationary,12.651477808562872,241.02631102441717,-56.06541263837906,6,3,2.0,1,1,off,1,1,1,47.30303285036218,78.1125115423816,1,1,70.12900483755078,60.11327950390478,38.86060159299651,122,2,460.67634635352545,No,No,4,5,17,3,1,No,Yes
152.92159120713097,265.9422414459033,77.96682682657622,178.03264701019316,Yes,Stationary,25.021330481284522,521.2184555923207,-38.25347720119614,12,4,3.0,2,1,on,1,1,0,42.81081714520509,100.0,1,0,46.44089687435379,27.056948602748356,51.626950032515865,148,2,423.54700368865656,Yes,No,8,6,10,4,3,Yes,No
126.74062752611283,307.48020743371546,90.30877351351222,64.46864411954681,No,Mobile,23.91961423509194,565.731235046064,-66.65204236725286,9,1,9.0,2,1,off,1,1,0,10.103240760293431,73.71047411003791,3,2,25.778157206847858,76.07232212786116,79.78847205651186,96,1,433.22314293617234,Yes,No,6,4,8,8,2,No,No
118.76257673268427,418.11350448229734,23.450069957008928,187.99535709770186,Yes,Stationary,17.15888497315172,330.51968372838644,-59.1859760493963,7,4,1.8,0,1,on,1,1,1,8.024709112996721,53.07430245195829,2,4,71.71305612604063,99.22667206019074,15.289618486512655,77,1,180.79842382096197,No,No,2,7,13,2,0,Yes,No
177.51840465602723,195.7376326814337,61.182857336172766,51.0041181436081,Yes,Stationary,22.659128547397987,561.7446759865408,-76.24152267864511,10,2,5.0,5,0,on,1,1,1,46.31174818618496,68.11522467431261,9,6,83.6072709892182,70.82797542210287,21.815478872254737,43,3,376.6208719404346,No,No,2,5,10,1,0,No,No
237.07435660339402,439.1995973318029,22.241605064891687,71.03442042586224,Yes,Stationary,15.122413356366573,361.09832940868296,-63.468714992799406,5,5,1.0,1,1,on,1,0,0,23.535007733175004,81.73853190495774,3,3,41.40121696046903,49.498563457512795,38.22956347741994,115,3,354.10830357832185,No,No,1,5,9,5,1,No,No
200.77585785459917,320.59241550932626,66.97305897756144,167.6250374138612,No,Stationary,18.73393955156213,358.05117049734815,-69.77445941194877,10,4,2.5,5,1,on,1,1,0,44.246973652081884,51.87866742937864,3,2,24.962792920399544,37.02412424596713,19.350897953647866,51,2,479.72824064898714,No,No,0,5,8,3,2,Yes,Yes
205.3857889307092,447.5553044638125,16.036709013890256,35.96338811165067,Yes,Stationary,17.51396802742768,460.22511127441044,-61.097421524177776,5,1,5.0,2,1,on,1,0,0,13.173095264940498,59.77426679055769,0,0,73.92773403688388,32.55288057800491,16.40763727295434,126,1,328.21338024122304,No,Yes,8,3,12,1,2,No,No
86.30099256250708,279.4974391728487,29.14012877742846,103.75351630851256,No,Stationary,22.988140809823467,555.5929715514153,-53.67927552625264,4,5,0.8,3,1,off,1,1,0,7.8202150485533615,100.0,4,7,12.683704947144383,79.4080066422791,16.15620147190773,6,4,345.6657972618234,No,No,3,4,13,2,1,No,Yes
198.5136576539147,402.01476862962255,13.771170773613232,115.43220357013206,Yes,Stationary,26.367239335764737,654.6798571671483,-72.12811133651587,8,5,1.6,5,1,on,1,2,0,20.92585585406818,92.55552257701035,4,5,39.40301112638015,89.5227690344145,53.5312257140018,60,1,200.01560978740034,Yes,No,3,6,5,3,1,Yes,No
104.17235721939784,337.90069019414096,25.59433193005823,25.225000913530952,No,Mobile,16.323266897801766,427.17046090337254,-64.53960670816986,7,4,1.8,1,1,on,1,0,0,6.403070808690173,60.65175558880225,5,2,38.53579046460944,49.10500196672174,11.202141700605601,69,2,392.80331441380724,No,No,9,7,11,3,0,No,No
246.53436304136116,393.15675959551425,30.917391945556286,44.227710515784466,No,Stationary,25.228251542345426,662.7573952170476,-57.09573710282155,7,2,3.5,0,1,on,1,1,0,26.875411054567838,61.915096023294275,1,5,88.89490432151196,33.14933214492193,75.7309497625501,55,4,109.20212630417969,Yes,No,1,3,12,3,2,Yes,No
97.78603330215174,247.8226674140512,38.196806212819695,107.68178932697447,Yes,Stationary,18.39149755337056,414.8296917804266,-53.4064470347954,9,5,1.8,1,1,on,1,4,0,1.4275198279725232,89.16846211515843,3,4,72.70553180575956,91.63761446274468,69.93389339876863,87,2,451.57943076537424,No,No,9,3,11,8,1,Yes,No
124.93687852989301,254.94031246994413,77.6408003372982,53.637016356145246,No,Stationary,26.171139952796874,647.5343297736873,-71.99893771001058,12,1,12.0,5,1,off,0,3,0,27.633498558822094,66.34245711503753,1,3,61.470612304472425,62.228827127124504,59.14813240353823,7,5,10.113619105615436,Yes,No,9,5,14,8,1,No,No
73.10584234516384,101.79434694697748,83.119811069304,136.8537212874159,No,Stationary,24.935729746725155,545.7979139586049,-50.77911005844325,7,1,7.0,4,1,on,1,0,0,41.335534514987216,58.569049065865244,3,2,39.88174958554653,72.09649736179648,66.67890441300773,110,1,250.87319107762573,No,No,5,5,15,4,0,No,No
276.20722586632075,390.3717414501495,44.754013520043614,44.74216892085047,Yes,Mobile,15.446768459091018,373.1787599135818,-56.9566002494176,7,5,1.4,5,1,on,1,0,1,40.81933144475445,72.77122717289859,1,7,33.6177769979873,58.194073026610795,52.4302851075186,88,3,466.4375727941784,No,No,1,4,10,4,1,Yes,No
107.95483302527998,224.2212389934001,17.8783257963987,24.764505649302443,No,Stationary,20.252787270042727,545.3114650512297,-56.021242392629894,5,2,2.5,3,1,off,1,1,0,15.506525106942219,89.08066010213093,6,3,14.769917497100344,33.751147143300116,55.86810020320034,48,5,97.98555502941014,Yes,No,8,4,15,5,0,No,Yes
73.2427377011171,422.8599717167361,24.89644912954791,95.65085963590971,Yes,Stationary,22.026157785498736,537.4319730124364,-59.423148153584336,10,5,2.0,2,1,on,1,0,0,17.14801685811145,54.36612737221419,1,4,84.0318492458193,83.67229485875495,71.08653626568736,102,5,233.21912807689023,No,No,5,3,7,4,1,Yes,No
115.70549305208803,232.45290168602585,34.376778289505964,155.0074901651412,Yes,Mobile,23.4043061934574,525.0875493911363,-43.536410327148914,8,1,8.0,1,1,on,1,0,0,2.2403105690110023,59.41059647674241,3,5,84.9037418914079,95.25130587610155,37.394942137034946,158,2,118.66110408449696,No,Yes,1,2,12,5,1,Yes,No
148.41401347640476,160.58603620114908,26.415237405611677,191.0841307609175,Yes,Mobile,19.78803554737033,400.9215926078887,-55.64210464113259,6,3,2.0,1,0,off,1,0,0,31.440694674367524,63.40618957213409,1,4,14.532046223629385,44.71922667775915,26.58030540635794,153,5,168.37342316940098,No,No,5,0,9,5,0,Yes,No
96.67737541707187,131.69639661230565,73.32163995371079,104.52000989969504,Yes,Mobile,23.047679744481382,523.5790897000469,-47.77928754816575,5,1,5.0,1,1,on,1,1,0,18.619447941497977,100.0,0,3,32.770388833312545,54.09972570857249,57.02866798653116,76,2,430.7913612292142,No,No,3,0,12,2,0,No,No
167.847536089742,269.55439963370054,95.21584434161149,104.17670692547624,Yes,Stationary,26.815031126822795,614.8020116698477,-65.94715598063593,8,3,2.7,1,1,off,1,2,0,41.94698102328865,88.86355472615352,2,2,78.16882296107022,20.808621385951245,20.569181424389644,83,2,407.76075318811826,Yes,No,4,7,12,4,0,Yes,Yes
296.4689370638722,468.51228760755646,74.85885041456021,52.098706562847084,No,Mobile,19.994970892990757,474.72651926571143,-44.09827182445743,10,5,2.0,4,1,off,0,2,0,38.940082198528366,60.398290580371714,2,1,38.24065124569926,63.48959063794025,13.49707375333942,94,3,363.2848826214114,No,No,7,4,9,3,1,No,No
290.80779373958353,182.44572047207703,78.09953715700618,77.95235612402753,No,Stationary,19.784786140058483,446.91457635994516,-53.739821292288475,9,1,9.0,0,1,on,1,2,0,25.336320129162715,69.59908362877144,3,1,48.82290300595851,30.19741032512065,63.08627091820726,53,4,260.0325863846414,No,No,2,5,8,6,1,No,No
91.50609114586845,484.1078763098114,73.14726481676588,166.05111662221807,Yes,Stationary,31.904865401145223,730.030320975272,-58.543215966061865,5,5,1.0,1,1,off,1,0,0,15.199499296629163,51.34672574734881,3,6,47.670507015623,51.78350965285144,30.05824093010792,105,1,227.99489932571723,No,No,9,10,11,2,1,Yes,No
233.12248111353804,310.1099951691941,20.376632793187994,189.62839175417477,No,Mobile,23.889686142347355,523.457447475617,-68.46444511705458,11,1,11.0,1,1,on,1,2,0,9.099869756903658,57.71641835788488,4,4,58.7177026809582,35.66146377610275,15.240984065988437,7,2,227.10665831737327,No,No,1,7,10,3,2,No,Yes
108.09638263435302,146.3476662932058,15.763751965111235,11.00595973303151,No,Stationary,14.999575563544251,407.47664693380955,-71.79180321293686,6,5,1.2,1,1,on,1,1,0,45.30079699232402,71.41931180224628,2,3,64.729839121487,66.0151367992536,61.49265160270913,44,2,412.2749943836391,No,No,1,4,12,6,0,No,Yes
288.81790251013047,406.09185987107355,7.780155913399114,108.51866585865503,Yes,Stationary,19.077724200230133,456.5750022663551,-57.17617327374043,9,5,1.8,1,1,on,1,1,0,17.130567094355918,83.92405469614951,5,4,54.76284529034576,89.26640305508596,31.05097050917166,40,3,274.4138275105877,No,No,9,8,12,7,2,Yes,Yes
154.25852301360788,304.7498305542283,54.510925368107756,138.3270405025364,Yes,Stationary,18.69674584297166,388.3110839688414,-48.069963428689675,5,1,5.0,3,1,on,1,2,0,23.611344116234136,60.61815619621872,2,4,58.22872285845258,48.769495086298214,39.04006846721515,101,4,186.39490216727404,No,No,7,2,13,2,0,No,No
144.84319113135547,438.16366780697433,10.691721495693656,59.42149533976781,Yes,Stationary,21.445896684841433,558.717546319949,-60.15885421138493,6,1,6.0,1,1,on,1,5,1,38.59137642480291,64.72149659223469,3,4,72.63646338665112,30.661381716471652,20.047274632412638,70,2,455.3623908589574,No,No,6,7,17,7,1,Yes,No
295.52445145108743,472.6281263830801,82.45341648292425,179.04479463763147,Yes,Stationary,26.53990397027738,560.3804317265308,-54.514876970863526,6,1,6.0,2,1,on,1,2,0,20.13677402376754,74.68759656718261,3,7,79.6351868177729,30.32802367499217,19.8829686322268,160,2,161.74180600514282,No,No,6,6,10,4,1,No,No
179.58895777882452,121.27841825973964,86.69039981068212,98.28925405710244,Yes,Stationary,22.46265695757728,501.5498620306145,-80.0,6,5,1.2,2,1,on,0,0,1,4.719126913569388,56.199925490717746,2,2,23.0347271103594,21.12566833446416,20.297526095588466,98,4,54.29309443613805,No,No,3,4,7,4,2,Yes,No
92.34452288267998,282.6943402887596,56.162995932827606,102.81313506201602,Yes,Stationary,16.761885508707852,358.55542347107036,-49.37361909868467,9,5,1.8,3,1,off,1,1,0,13.764299662126446,90.81926592259843,6,2,87.17480661205414,82.19104893925817,64.43654053048812,107,2,214.7056251690166,Yes,No,7,5,9,5,0,No,Yes
194.59521661562624,348.923104003671,76.93843595896756,199.310826614205,Yes,Mobile,26.05550707183649,535.5096992481728,-52.6534560283278,14,2,7.0,1,1,on,1,2,0,17.246842483699147,70.94861558709428,0,6,64.04548525609533,28.18324569363705,66.45605319075574,101,7,20.655443144320497,Yes,No,1,3,6,1,1,No,No
232.79284422610684,241.73586476546595,35.57025784601362,30.506706588688964,No,Mobile,22.659499001739587,596.3377438498006,-66.4587190307463,8,5,1.6,0,1,on,1,3,1,30.178362560418414,47.16802907675748,3,3,71.64080659620213,62.93731688687865,65.02703192454047,136,2,38.87157944969084,No,No,4,2,13,7,3,No,No
224.88694164633483,266.44761139707373,52.704401172548984,141.52718260508382,Yes,Mobile,22.67210802976998,500.5811921455824,-40.288955641109176,8,4,2.0,3,1,on,1,0,0,18.700085972139327,76.55895436931117,1,2,18.853270190702894,40.57536765159304,48.91575737191985,88,4,209.47317473271468,No,No,1,4,17,3,2,Yes,Yes
235.5566545604478,377.59048295519443,69.62212422498641,96.77370176652617,No,Mobile,32.1294057027057,791.032624567008,-49.76521295590814,1,5,0.2,1,1,on,1,1,1,27.288785690240957,48.26973129607998,1,3,84.17629565097904,53.99714885864703,71.00906904473734,101,1,415.94156820763607,Yes,No,7,6,9,5,0,No,No
239.71379975962688,310.51263020112594,60.619427268731144,134.35905961615137,Yes,Stationary,24.106902322259565,540.9189680213315,-77.63488922470363,6,3,2.0,1,1,off,1,4,0,20.49914583708713,70.02385257523026,6,3,24.82568512519243,99.15808867964446,52.346251645654704,157,2,56.94219365397472,No,No,4,3,7,2,0,Yes,No
285.28979071340257,253.06096698729843,14.053025687143279,193.27491221887703,Yes,Stationary,21.38993003072373,454.2112095131399,-63.70993287703147,11,2,5.5,0,1,off,1,1,0,2.325900787252103,87.79406722591935,1,1,70.69474351063073,65.27199830801109,29.99138782645219,123,4,392.35088990185955,No,No,9,5,7,5,0,Yes,No
197.798212046325,362.66082600191146,96.57007961733248,36.940466455509416,Yes,Stationary,19.582046277896588,458.04160824691843,-80.0,14,1,14.0,2,1,on,1,1,0,12.11049743951417,73.48915125732906,1,1,12.610914725681166,51.44880921362369,48.47882631642853,98,3,169.39623979182025,No,No,0,8,7,5,0,No,No
